transaction_date,name,type,notional,trade_price
2021-08-05,Asset9,BUY,1000000.0,97.93
2021-08-05,Asset183,SELL,1000000.0,97.97
2021-08-05,Asset41,BUY,2000000.0,97.99
2021-08-05,,BUY,1000000.0,98.0
2021-08-05,Asset123,SELL,2000000.0,97.98
2021-08-05,Asset489,BUY,2000000.0,97.99
2021-08-05,Asset179,BUY,1500000.0,97.98
2021-08-06,Asset105,BUY,1000000.0,97.99
2021-08-06,Asset35,BUY,2000000.0,97.98
2021-08-06,Asset415,SELL,2000000.0,97.96
2021-08-06,Asset203,BUY,3000000.0,97.99
2021-08-06,Asset484,SELL,1500000.0,97.96
,Asset42,BUY,,97.96
2021-08-06,Asset459,BUY,2000000.0,97.95
2021-08-06,Asset318,SELL,3000000.0,97.97
2021-08-06,Asset297,,1000000.0,97.97
2021-08-06,Asset349,SELL,1500000.0,98.01
,Asset201,BUY,1500000.0,97.96
2021-08-06,Asset209,SELL,3500000.0,97.93
2021-08-06,Asset69,SELL,,97.97
,Asset218,BUY,2000000.0,97.98
2021-08-06,Asset341,BUY,1500000.0,97.97
2021-08-06,Asset291,SELL,3500000.0,97.94
2021-08-06,Asset94,SELL,2000000.0,97.97
2021-08-06,,SELL,1000000.0,98.0
2021-08-06,Asset417,SELL,1000000.0,97.97
2021-08-06,Asset3,BUY,1000000.0,97.98
2021-08-06,Asset146,BUY,3500000.0,97.96
2021-08-06,Asset469,BUY,3000000.0,97.98
2021-08-06,Asset262,SELL,1500000.0,97.97
,Asset347,SELL,2000000.0,97.93
2021-08-06,Asset205,BUY,3500000.0,97.98
,Asset434,BUY,2000000.0,97.99
2021-08-06,Asset213,SELL,1500000.0,97.98
2021-08-06,Asset411,SELL,1500000.0,97.97
2021-08-06,Asset258,SELL,2000000.0,97.95
2021-08-06,Asset431,,500000.0,98.0
2021-08-06,Asset470,BUY,3000000.0,97.99
2021-08-06,Asset265,BUY,1500000.0,97.94
2021-08-06,Asset422,BUY,3500000.0,97.98
2021-08-06,Asset20,BUY,1500000.0,98.0
2021-08-06,,BUY,,97.96
2021-08-06,Asset152,SELL,3000000.0,97.95
2021-08-06,Asset490,BUY,2000000.0,97.98
2021-08-06,Asset240,SELL,2000000.0,97.96
2021-08-06,,SELL,1500000.0,97.98
2021-08-06,,BUY,2000000.0,98.0
2021-08-06,Asset5,BUY,500000.0,97.99
2021-08-06,Asset326,SELL,3000000.0,97.95
2021-08-06,Asset260,BUY,1000000.0,97.98
2021-08-06,Asset177,SELL,3500000.0,98.01
2021-08-06,Asset297,BUY,2000000.0,97.98
2021-08-06,Asset354,SELL,1500000.0,97.99
2021-08-06,Asset11,SELL,500000.0,97.97
2021-08-06,Asset48,BUY,1500000.0,97.97
2021-08-06,Asset289,BUY,1000000.0,97.97
2021-08-06,Asset239,SELL,,97.96
2021-08-06,Asset64,BUY,250000.0,98.0
2021-08-06,Asset166,BUY,500000.0,97.97
2021-08-06,Asset173,SELL,3000000.0,97.97
2021-08-06,Asset458,BUY,1500000.0,97.98
2021-08-06,Asset492,SELL,3000000.0,97.95
2021-08-06,Asset273,BUY,500000.0,97.94
2021-08-06,Asset62,BUY,2000000.0,97.97
2021-08-06,Asset46,BUY,1000000.0,97.96
2021-08-06,Asset277,BUY,1000000.0,97.96
2021-08-06,Asset221,SELL,2000000.0,97.94
2021-08-06,Asset222,SELL,3000000.0,97.94
2021-08-06,Asset4,SELL,1000000.0,97.98
2021-08-06,Asset466,SELL,3000000.0,97.93
2021-08-06,Asset163,BUY,1000000.0,97.99
2021-08-06,Asset4,BUY,1000000.0,97.99
2021-08-06,Asset199,BUY,1500000.0,97.98
2021-08-06,,BUY,1500000.0,97.99
2021-08-06,Asset493,BUY,3000000.0,97.95
2021-08-06,Asset79,BUY,1500000.0,97.98
2021-08-06,Asset350,BUY,250000.0,97.99
2021-08-06,Asset479,SELL,2000000.0,97.96
2021-08-06,Asset97,SELL,1500000.0,97.98
2021-08-06,,BUY,,97.98
,Asset472,BUY,1000000.0,98.0
2021-08-06,Asset119,BUY,1500000.0,97.97
2021-08-06,Asset148,SELL,3500000.0,97.97
2021-08-06,Asset140,SELL,2000000.0,97.97
2021-08-06,Asset94,SELL,3000000.0,97.96
,Asset353,SELL,3000000.0,97.94
2021-08-06,Asset137,SELL,2000000.0,97.95
2021-08-06,Asset213,BUY,2000000.0,97.99
2021-08-06,Asset464,SELL,1500000.0,98.0
2021-08-06,Asset447,SELL,2000000.0,97.96
2021-08-06,Asset426,SELL,1500000.0,97.98
2021-08-06,Asset431,BUY,1500000.0,97.98
2021-08-06,Asset378,SELL,2000000.0,97.97
2021-08-06,Asset76,BUY,1000000.0,97.99
2021-08-06,Asset384,SELL,2000000.0,97.97
2021-08-06,Asset303,BUY,1500000.0,97.95
2021-08-06,Asset127,SELL,3000000.0,97.95
2021-08-06,Asset461,BUY,2000000.0,97.94
2021-08-06,Asset369,SELL,1500000.0,98.02
2021-08-06,Asset171,,1000000.0,98.0
2021-08-06,Asset247,,3000000.0,97.98
2021-08-06,Asset284,BUY,1500000.0,97.97
2021-08-06,Asset364,BUY,,97.96
2021-08-06,Asset3,SELL,1000000.0,97.95
2021-08-06,Asset169,BUY,1500000.0,97.97
2021-08-06,Asset247,BUY,2000000.0,98.01
2021-08-06,Asset165,SELL,1500000.0,97.96
2021-08-06,,BUY,1500000.0,97.99
2021-08-06,Asset18,BUY,2000000.0,98.01
2021-08-06,Asset266,SELL,3000000.0,97.96
2021-08-06,Asset36,SELL,1500000.0,97.98
2021-08-06,Asset486,SELL,2000000.0,97.98
2021-08-06,Asset338,SELL,1500000.0,97.98
2021-08-06,Asset361,SELL,3000000.0,97.95
2021-08-06,Asset126,SELL,,97.94
2021-08-06,Asset196,BUY,3000000.0,97.98
2021-08-06,Asset339,SELL,1000000.0,97.98
,Asset344,BUY,1000000.0,97.98
2021-08-06,Asset176,BUY,3500000.0,97.99
2021-08-06,Asset457,BUY,2000000.0,97.97
2021-08-06,Asset367,BUY,500000.0,97.98
2021-08-09,Asset77,BUY,3000000.0,97.98
2021-08-09,Asset275,BUY,1500000.0,97.94
2021-08-09,Asset271,SELL,2000000.0,97.94
2021-08-09,Asset177,BUY,3000000.0,97.98
2021-08-09,Asset358,,1500000.0,97.94
,Asset23,BUY,1000000.0,97.94
2021-08-09,Asset272,BUY,2000000.0,98.0
2021-08-09,Asset301,BUY,1000000.0,97.96
2021-08-09,Asset426,SELL,500000.0,97.97
2021-08-09,Asset81,SELL,500000.0,97.92
2021-08-09,Asset163,BUY,500000.0,97.98
2021-08-09,Asset474,BUY,500000.0,97.96
2021-08-09,Asset8,SELL,1500000.0,97.97
2021-08-09,Asset445,BUY,2000000.0,97.97
2021-08-09,Asset412,BUY,3000000.0,97.98
2021-08-09,Asset252,BUY,1500000.0,97.98
2021-08-09,Asset83,BUY,3500000.0,97.96
2021-08-09,Asset383,BUY,3500000.0,97.95
2021-08-09,Asset244,SELL,1500000.0,97.95
2021-08-09,Asset401,BUY,1000000.0,97.92
2021-08-09,Asset259,BUY,1500000.0,97.95
2021-08-09,Asset450,,3000000.0,97.95
2021-08-09,Asset449,BUY,2000000.0,97.96
2021-08-09,Asset198,BUY,1000000.0,97.96
2021-08-09,Asset180,SELL,1500000.0,97.98
2021-08-09,Asset356,BUY,1000000.0,97.97
2021-08-09,Asset196,BUY,1500000.0,97.97
2021-08-09,Asset341,BUY,3500000.0,97.94
2021-08-09,Asset224,BUY,,97.94
2021-08-09,Asset43,BUY,3000000.0,97.93
2021-08-09,Asset451,SELL,2000000.0,97.97
2021-08-09,Asset477,SELL,2000000.0,97.96
2021-08-09,Asset121,BUY,2000000.0,97.95
2021-08-09,Asset62,BUY,250000.0,97.99
2021-08-09,Asset461,BUY,1500000.0,97.94
2021-08-09,Asset405,BUY,1000000.0,97.97
2021-08-09,Asset377,SELL,3500000.0,97.9
2021-08-09,Asset4,SELL,1500000.0,97.96
2021-08-09,Asset60,BUY,1500000.0,97.95
2021-08-09,Asset119,BUY,1500000.0,97.96
2021-08-09,,,,97.92
2021-08-09,Asset80,BUY,1000000.0,97.95
2021-08-09,Asset305,SELL,1500000.0,97.93
2021-08-09,Asset230,SELL,3000000.0,97.97
2021-08-09,Asset171,SELL,,97.96
2021-08-09,Asset221,SELL,3000000.0,97.92
2021-08-09,Asset197,BUY,1000000.0,97.96
2021-08-09,Asset312,BUY,1000000.0,97.93
2021-08-09,Asset348,BUY,2000000.0,97.93
2021-08-09,,BUY,1500000.0,97.96
2021-08-09,Asset262,SELL,3500000.0,97.92
2021-08-09,Asset285,SELL,2000000.0,97.9
2021-08-09,Asset201,SELL,1500000.0,97.92
2021-08-09,Asset58,SELL,2000000.0,97.95
2021-08-09,Asset86,BUY,1000000.0,97.94
2021-08-09,Asset186,SELL,1500000.0,97.95
2021-08-09,Asset269,BUY,3500000.0,97.94
2021-08-09,Asset85,BUY,2000000.0,97.96
2021-08-09,Asset325,BUY,3500000.0,97.93
2021-08-09,Asset20,SELL,1000000.0,97.96
2021-08-09,Asset407,BUY,1500000.0,97.97
,Asset432,SELL,2000000.0,97.91
,Asset180,BUY,2000000.0,97.98
2021-08-09,Asset456,BUY,1500000.0,97.96
2021-08-09,Asset294,SELL,1500000.0,97.92
2021-08-09,Asset399,SELL,3500000.0,97.94
2021-08-09,Asset375,BUY,,97.96
2021-08-09,Asset389,BUY,1500000.0,97.97
2021-08-09,Asset123,BUY,3500000.0,97.97
2021-08-09,Asset331,BUY,1500000.0,97.96
2021-08-09,Asset247,SELL,2000000.0,97.98
2021-08-09,Asset141,BUY,250000.0,97.97
2021-08-09,Asset427,BUY,3000000.0,97.96
2021-08-09,Asset75,BUY,2000000.0,97.97
2021-08-09,Asset367,SELL,3500000.0,97.94
2021-08-09,Asset494,BUY,1500000.0,97.95
,Asset479,BUY,1000000.0,97.92
2021-08-09,Asset440,BUY,1500000.0,97.93
2021-08-09,Asset494,SELL,1000000.0,97.95
2021-08-09,Asset337,BUY,3500000.0,97.97
2021-08-09,Asset446,BUY,1000000.0,97.98
2021-08-09,Asset392,SELL,,98.0
2021-08-09,Asset233,BUY,500000.0,97.97
2021-08-09,Asset216,SELL,3000000.0,97.95
2021-08-09,Asset478,BUY,1500000.0,97.96
2021-08-09,Asset235,SELL,1500000.0,97.94
2021-08-09,Asset432,BUY,2000000.0,97.93
2021-08-09,Asset70,BUY,1500000.0,97.95
2021-08-09,Asset381,BUY,1500000.0,97.96
2021-08-09,,SELL,3500000.0,97.94
2021-08-09,Asset150,BUY,3000000.0,97.98
2021-08-09,Asset49,SELL,1000000.0,97.96
2021-08-09,Asset435,BUY,3000000.0,97.92
2021-08-09,Asset390,BUY,3000000.0,97.96
2021-08-09,Asset82,SELL,2000000.0,97.94
2021-08-09,Asset248,BUY,1500000.0,97.96
2021-08-09,Asset313,SELL,1000000.0,97.97
2021-08-09,Asset111,SELL,1500000.0,97.95
2021-08-09,Asset425,BUY,1500000.0,97.93
2021-08-09,Asset285,SELL,2000000.0,97.9
2021-08-09,Asset90,BUY,1500000.0,97.95
2021-08-09,Asset401,BUY,1500000.0,97.92
2021-08-09,Asset354,BUY,1500000.0,97.97
2021-08-09,Asset356,BUY,3000000.0,97.97
2021-08-09,Asset337,BUY,,97.97
2021-08-09,Asset218,SELL,3000000.0,97.94
2021-08-09,Asset463,SELL,1500000.0,97.93
2021-08-09,Asset363,SELL,1000000.0,97.97
2021-08-09,Asset326,BUY,250000.0,97.94
2021-08-09,Asset147,SELL,1500000.0,97.95
,Asset185,BUY,1000000.0,97.96
2021-08-09,Asset462,SELL,1500000.0,97.95
2021-08-09,Asset399,SELL,1500000.0,97.94
2021-08-09,Asset16,BUY,1000000.0,97.96
2021-08-09,Asset104,BUY,250000.0,97.95
2021-08-09,Asset133,BUY,2000000.0,97.95
2021-08-09,Asset5,BUY,3000000.0,97.96
2021-08-09,,BUY,3000000.0,97.94
2021-08-09,Asset193,BUY,1500000.0,97.93
2021-08-09,Asset108,SELL,3000000.0,97.91
2021-08-09,Asset57,BUY,3000000.0,97.93
2021-08-09,Asset469,BUY,1000000.0,97.96
2021-08-09,Asset211,SELL,1000000.0,97.92
2021-08-09,Asset457,,1500000.0,97.94
2021-08-09,Asset470,SELL,3500000.0,97.97
2021-08-09,Asset174,BUY,1500000.0,97.95
2021-08-09,Asset328,BUY,500000.0,97.99
2021-08-09,Asset55,SELL,3000000.0,97.93
,Asset313,SELL,1500000.0,97.98
2021-08-09,Asset223,BUY,1000000.0,97.96
2021-08-09,Asset116,BUY,1500000.0,97.97
2021-08-09,Asset312,BUY,1500000.0,97.92
2021-08-09,Asset34,BUY,1500000.0,97.99
2021-08-09,Asset486,SELL,1000000.0,97.97
2021-08-09,Asset123,SELL,1000000.0,97.96
2021-08-09,,SELL,3000000.0,97.96
2021-08-09,Asset360,SELL,3000000.0,97.93
2021-08-09,,BUY,1000000.0,97.93
2021-08-09,Asset173,SELL,2000000.0,97.95
2021-08-09,,BUY,1000000.0,97.97
2021-08-09,Asset84,SELL,1500000.0,97.95
2021-08-09,Asset289,SELL,2000000.0,97.94
2021-08-10,Asset383,BUY,3000000.0,97.99
2021-08-10,Asset11,BUY,1500000.0,97.97
2021-08-10,Asset414,SELL,1500000.0,97.92
2021-08-10,Asset467,,1500000.0,98.0
,Asset161,BUY,1500000.0,97.98
2021-08-10,Asset0,SELL,1000000.0,97.97
2021-08-10,Asset435,BUY,1500000.0,97.94
2021-08-10,,BUY,3000000.0,97.99
2021-08-10,Asset384,SELL,1000000.0,97.96
2021-08-10,Asset408,BUY,1500000.0,98.01
2021-08-10,Asset498,BUY,500000.0,97.99
2021-08-10,Asset298,BUY,2000000.0,97.99
2021-08-10,Asset200,BUY,1500000.0,97.97
2021-08-10,Asset188,BUY,3500000.0,97.98
2021-08-10,Asset118,SELL,1500000.0,97.97
2021-08-10,Asset151,SELL,3000000.0,97.97
2021-08-10,Asset108,BUY,3500000.0,97.93
2021-08-10,Asset403,BUY,1500000.0,97.98
2021-08-10,Asset379,BUY,1000000.0,97.98
2021-08-10,Asset162,BUY,1000000.0,97.96
2021-08-10,Asset261,BUY,3500000.0,97.98
2021-08-10,Asset108,SELL,2000000.0,97.95
,Asset35,SELL,1000000.0,97.98
2021-08-10,Asset453,BUY,1500000.0,97.97
,Asset82,SELL,1000000.0,97.97
2021-08-10,Asset450,SELL,3000000.0,97.97
2021-08-10,Asset133,SELL,500000.0,97.99
2021-08-10,Asset443,BUY,1500000.0,97.98
2021-08-10,Asset449,SELL,3000000.0,97.96
2021-08-10,Asset332,BUY,,97.97
2021-08-10,Asset479,SELL,1500000.0,97.95
2021-08-10,Asset87,BUY,3000000.0,97.98
2021-08-10,Asset494,SELL,2000000.0,97.94
2021-08-10,Asset398,SELL,3000000.0,97.96
2021-08-10,Asset375,BUY,250000.0,97.99
2021-08-10,Asset31,SELL,1500000.0,97.96
2021-08-10,Asset80,SELL,,97.98
2021-08-10,Asset481,BUY,1000000.0,97.96
2021-08-10,Asset422,SELL,3500000.0,97.96
,Asset162,BUY,1500000.0,97.95
2021-08-10,Asset318,BUY,3000000.0,97.97
2021-08-10,Asset298,SELL,3000000.0,97.98
2021-08-10,Asset430,BUY,1000000.0,97.98
2021-08-10,Asset58,BUY,1000000.0,97.97
2021-08-10,Asset115,SELL,1000000.0,97.95
2021-08-10,Asset358,BUY,3500000.0,97.98
2021-08-10,Asset101,BUY,,97.99
2021-08-10,Asset409,BUY,3500000.0,97.96
2021-08-10,Asset89,SELL,1000000.0,97.97
2021-08-10,Asset127,BUY,1500000.0,97.97
2021-08-10,Asset343,SELL,1000000.0,97.92
2021-08-10,Asset189,BUY,2000000.0,97.97
2021-08-10,Asset428,BUY,1000000.0,97.98
2021-08-10,Asset391,SELL,2000000.0,97.96
2021-08-10,Asset437,BUY,2000000.0,97.98
2021-08-10,Asset89,BUY,1500000.0,97.98
2021-08-10,Asset497,BUY,3500000.0,97.97
2021-08-10,Asset226,SELL,2000000.0,97.96
,Asset37,BUY,1500000.0,97.96
2021-08-10,Asset139,BUY,500000.0,97.94
2021-08-10,Asset335,BUY,2000000.0,97.99
2021-08-10,Asset59,,3000000.0,97.96
2021-08-10,Asset76,BUY,1500000.0,97.99
2021-08-10,Asset478,SELL,250000.0,97.99
2021-08-10,Asset54,SELL,2000000.0,97.93
2021-08-10,Asset384,BUY,,97.98
,Asset277,SELL,1500000.0,97.92
2021-08-10,Asset178,,500000.0,97.98
,Asset34,SELL,2000000.0,98.01
2021-08-10,Asset156,SELL,3000000.0,97.96
2021-08-10,Asset9,BUY,3000000.0,97.94
2021-08-10,Asset221,BUY,2000000.0,97.94
2021-08-10,Asset58,SELL,2000000.0,97.97
2021-08-10,Asset161,,1500000.0,97.99
2021-08-10,Asset45,SELL,3500000.0,97.97
2021-08-10,Asset88,,3000000.0,97.99
2021-08-10,Asset128,BUY,1500000.0,97.97
,Asset78,BUY,1500000.0,97.97
2021-08-10,Asset425,SELL,500000.0,97.94
2021-08-10,Asset39,SELL,,97.97
2021-08-10,Asset116,BUY,1500000.0,97.98
2021-08-10,Asset478,SELL,3000000.0,97.99
2021-08-10,Asset279,BUY,1500000.0,97.96
2021-08-10,Asset272,SELL,1500000.0,97.98
2021-08-10,Asset221,SELL,2000000.0,97.94
2021-08-10,Asset261,BUY,1500000.0,97.99
2021-08-10,Asset15,SELL,2000000.0,97.98
2021-08-10,Asset373,BUY,1000000.0,97.96
2021-08-10,Asset372,SELL,1500000.0,98.0
2021-08-10,Asset184,SELL,3500000.0,97.99
2021-08-10,Asset285,BUY,2000000.0,97.92
2021-08-10,Asset55,BUY,1500000.0,97.96
2021-08-10,Asset76,BUY,2000000.0,98.01
2021-08-10,Asset234,BUY,3500000.0,97.97
2021-08-10,Asset212,BUY,1500000.0,98.01
2021-08-10,Asset335,BUY,1000000.0,97.99
2021-08-10,Asset478,BUY,3500000.0,97.99
2021-08-10,Asset338,SELL,1500000.0,97.96
2021-08-10,Asset141,SELL,1500000.0,97.97
2021-08-10,Asset451,SELL,1000000.0,97.99
2021-08-10,Asset2,SELL,3500000.0,97.95
2021-08-10,Asset51,SELL,1500000.0,97.94
2021-08-10,Asset78,BUY,1000000.0,97.96
2021-08-10,Asset72,BUY,250000.0,97.98
2021-08-10,Asset66,BUY,1500000.0,97.98
2021-08-10,Asset372,BUY,,98.0
2021-08-10,Asset95,SELL,,97.98
2021-08-10,Asset59,BUY,2000000.0,97.99
2021-08-10,Asset110,BUY,1000000.0,97.94
2021-08-10,Asset40,BUY,2000000.0,97.99
2021-08-10,Asset435,SELL,2000000.0,97.94
2021-08-10,Asset307,BUY,1000000.0,97.97
2021-08-10,Asset361,BUY,500000.0,97.97
2021-08-10,,BUY,1500000.0,97.98
2021-08-10,Asset37,BUY,1500000.0,97.97
2021-08-10,Asset322,SELL,1500000.0,97.92
2021-08-10,Asset497,BUY,2000000.0,97.98
2021-08-10,Asset467,SELL,250000.0,98.02
2021-08-10,Asset456,SELL,3000000.0,97.97
2021-08-10,Asset372,BUY,3500000.0,97.99
2021-08-10,,SELL,3000000.0,97.98
2021-08-10,Asset13,BUY,1500000.0,98.0
,Asset360,BUY,1500000.0,97.97
2021-08-10,Asset421,SELL,1500000.0,97.98
2021-08-10,Asset135,SELL,2000000.0,97.97
2021-08-10,,SELL,1500000.0,97.94
2021-08-10,Asset383,BUY,2000000.0,97.99
2021-08-10,Asset494,BUY,1500000.0,97.98
2021-08-10,Asset26,SELL,,97.96
2021-08-10,Asset330,SELL,2000000.0,97.96
2021-08-10,Asset397,SELL,,98.0
2021-08-10,Asset36,BUY,1500000.0,98.0
2021-08-10,Asset392,SELL,1000000.0,98.01
2021-08-10,,BUY,3000000.0,97.97
2021-08-10,Asset183,BUY,1000000.0,97.98
2021-08-10,Asset16,BUY,2000000.0,97.98
2021-08-10,Asset376,BUY,1500000.0,97.98
2021-08-10,,BUY,1000000.0,97.98
2021-08-10,Asset347,BUY,3000000.0,97.93
2021-08-10,Asset472,BUY,1000000.0,98.0
2021-08-10,Asset166,BUY,3000000.0,97.96
2021-08-10,Asset155,BUY,1500000.0,98.0
2021-08-10,Asset244,SELL,3500000.0,97.97
2021-08-10,Asset120,BUY,3500000.0,97.95
2021-08-10,Asset467,SELL,3500000.0,97.99
2021-08-10,Asset154,,3000000.0,97.96
2021-08-11,Asset38,BUY,1500000.0,97.97
2021-08-11,Asset26,BUY,1000000.0,97.96
,Asset163,BUY,1000000.0,98.0
2021-08-11,Asset272,SELL,500000.0,98.02
2021-08-11,Asset270,BUY,2000000.0,97.96
2021-08-11,Asset156,SELL,3500000.0,97.96
2021-08-11,Asset412,SELL,2000000.0,97.98
2021-08-11,Asset282,BUY,3000000.0,97.97
2021-08-11,Asset64,BUY,1500000.0,97.99
2021-08-11,Asset438,BUY,1500000.0,97.95
2021-08-11,Asset0,BUY,1500000.0,97.99
,Asset413,SELL,3500000.0,97.97
2021-08-11,Asset247,BUY,3500000.0,98.0
2021-08-11,Asset41,SELL,1500000.0,97.98
2021-08-11,Asset310,BUY,2000000.0,97.99
2021-08-11,Asset475,SELL,1000000.0,97.98
2021-08-11,Asset476,SELL,1500000.0,97.97
2021-08-11,Asset84,SELL,1000000.0,97.97
2021-08-11,Asset146,SELL,2000000.0,97.96
2021-08-11,Asset99,BUY,,97.99
2021-08-11,Asset79,SELL,1000000.0,97.99
2021-08-11,Asset179,SELL,1500000.0,97.97
2021-08-11,Asset328,SELL,1000000.0,97.99
2021-08-11,Asset399,SELL,1000000.0,97.97
2021-08-11,Asset240,SELL,2000000.0,97.97
2021-08-11,Asset381,BUY,3500000.0,97.96
2021-08-11,Asset267,SELL,1000000.0,97.99
2021-08-11,Asset276,SELL,3000000.0,97.97
2021-08-11,Asset6,SELL,2000000.0,97.95
2021-08-11,Asset383,SELL,2000000.0,97.96
2021-08-11,Asset234,SELL,2000000.0,97.96
2021-08-11,Asset233,,3500000.0,97.99
2021-08-11,Asset268,BUY,3000000.0,97.98
2021-08-11,Asset376,SELL,1000000.0,97.97
2021-08-11,Asset217,BUY,250000.0,98.0
2021-08-11,Asset352,SELL,3000000.0,98.01
2021-08-11,Asset35,BUY,3000000.0,97.99
2021-08-11,Asset216,BUY,500000.0,98.0
2021-08-11,Asset157,BUY,2000000.0,98.01
2021-08-11,Asset407,BUY,1000000.0,97.98
2021-08-11,Asset173,BUY,500000.0,97.99
2021-08-11,Asset112,SELL,1500000.0,97.95
2021-08-11,Asset232,BUY,2000000.0,97.96
2021-08-11,Asset481,BUY,3000000.0,97.95
2021-08-11,Asset349,SELL,1000000.0,98.0
2021-08-11,Asset131,BUY,500000.0,97.98
2021-08-11,,BUY,1500000.0,97.98
2021-08-11,Asset485,SELL,1500000.0,97.94
2021-08-11,Asset72,SELL,1000000.0,97.96
2021-08-11,Asset197,,1500000.0,97.98
2021-08-11,Asset375,SELL,3500000.0,97.95
2021-08-11,Asset207,SELL,3500000.0,97.97
2021-08-11,Asset264,BUY,1000000.0,97.96
2021-08-11,Asset122,BUY,3000000.0,97.99
2021-08-11,Asset277,,,97.95
2021-08-11,Asset373,SELL,1000000.0,97.95
2021-08-11,Asset167,SELL,1500000.0,97.96
2021-08-11,Asset448,BUY,1000000.0,97.97
2021-08-11,Asset373,SELL,2000000.0,97.96
2021-08-11,Asset343,BUY,500000.0,97.96
2021-08-11,Asset487,SELL,1000000.0,97.99
2021-08-11,Asset273,SELL,1000000.0,97.93
2021-08-11,Asset119,SELL,3000000.0,97.95
2021-08-11,Asset307,BUY,1500000.0,97.96
2021-08-11,Asset457,SELL,3000000.0,97.95
2021-08-11,Asset124,SELL,3500000.0,97.97
2021-08-11,Asset173,BUY,1000000.0,97.99
2021-08-11,Asset483,SELL,1500000.0,97.94
2021-08-11,Asset160,SELL,3000000.0,97.97
2021-08-11,Asset475,BUY,1000000.0,98.01
2021-08-11,Asset183,SELL,2000000.0,97.95
2021-08-11,Asset164,SELL,3000000.0,97.98
2021-08-11,Asset321,BUY,1500000.0,97.99
2021-08-11,Asset414,SELL,3500000.0,97.93
2021-08-11,Asset371,BUY,1000000.0,97.98
2021-08-11,Asset214,BUY,1500000.0,97.97
2021-08-11,Asset279,BUY,2000000.0,97.97
2021-08-11,Asset182,BUY,2000000.0,97.99
2021-08-11,Asset98,SELL,1000000.0,97.98
2021-08-11,Asset348,SELL,3500000.0,97.93
2021-08-11,Asset262,BUY,2000000.0,97.97
2021-08-11,Asset456,BUY,3500000.0,97.97
2021-08-11,Asset257,BUY,2000000.0,97.98
2021-08-11,,SELL,1000000.0,97.93
2021-08-11,Asset441,BUY,3000000.0,97.94
2021-08-11,Asset432,SELL,3000000.0,97.92
2021-08-11,Asset492,SELL,3000000.0,97.95
2021-08-11,Asset119,BUY,2000000.0,97.97
2021-08-11,Asset306,BUY,1500000.0,97.99
2021-08-11,Asset71,SELL,1000000.0,97.99
2021-08-11,Asset142,SELL,1000000.0,97.95
2021-08-11,Asset47,BUY,2000000.0,97.97
2021-08-11,Asset496,SELL,3500000.0,97.93
2021-08-11,Asset217,BUY,1500000.0,97.99
2021-08-11,Asset427,BUY,1000000.0,97.97
2021-08-11,Asset484,SELL,1500000.0,97.98
2021-08-11,Asset286,SELL,2000000.0,97.94
2021-08-11,Asset380,,3000000.0,97.97
2021-08-11,Asset315,SELL,1000000.0,97.97
2021-08-11,Asset45,SELL,1500000.0,97.96
2021-08-11,Asset240,SELL,1000000.0,97.97
2021-08-11,Asset491,BUY,1000000.0,97.97
2021-08-11,Asset316,BUY,3500000.0,97.95
2021-08-11,Asset475,SELL,1500000.0,97.99
2021-08-11,Asset45,BUY,500000.0,97.99
2021-08-11,Asset201,SELL,1500000.0,97.95
2021-08-11,Asset465,BUY,,97.99
2021-08-11,Asset247,BUY,2000000.0,98.0
2021-08-11,,BUY,1500000.0,98.0
2021-08-11,Asset213,BUY,3000000.0,97.99
,Asset146,BUY,1000000.0,98.0
2021-08-11,Asset81,BUY,3000000.0,97.94
2021-08-11,Asset127,BUY,1500000.0,97.98
2021-08-11,Asset493,BUY,2000000.0,97.95
2021-08-11,Asset281,SELL,,97.93
2021-08-11,Asset454,SELL,1500000.0,97.97
2021-08-11,Asset73,BUY,2000000.0,97.98
2021-08-11,Asset471,BUY,3000000.0,97.98
2021-08-11,Asset2,BUY,3000000.0,97.98
2021-08-11,Asset312,BUY,3000000.0,97.95
2021-08-12,Asset202,BUY,,97.99
2021-08-12,Asset215,SELL,2000000.0,97.96
2021-08-12,Asset191,BUY,1500000.0,98.02
2021-08-12,Asset106,,3000000.0,97.98
,,SELL,1500000.0,98.01
2021-08-12,Asset424,SELL,1500000.0,97.99
2021-08-12,Asset299,BUY,1500000.0,97.97
2021-08-12,Asset456,SELL,1500000.0,97.99
2021-08-12,Asset352,SELL,3000000.0,98.03
2021-08-12,Asset142,SELL,1000000.0,97.97
2021-08-12,Asset84,BUY,1000000.0,98.0
2021-08-12,Asset49,SELL,3000000.0,98.01
2021-08-12,,BUY,3000000.0,98.0
2021-08-12,Asset88,SELL,500000.0,98.0
2021-08-12,Asset167,,1500000.0,97.99
2021-08-12,Asset175,BUY,1500000.0,98.0
2021-08-12,Asset49,SELL,500000.0,98.01
2021-08-12,Asset218,SELL,3000000.0,97.98
2021-08-12,Asset369,BUY,2000000.0,98.03
2021-08-12,Asset28,SELL,1000000.0,97.98
2021-08-12,Asset355,BUY,1500000.0,97.99
,Asset85,BUY,1000000.0,97.99
2021-08-12,Asset162,BUY,3000000.0,97.96
2021-08-12,Asset290,BUY,1500000.0,98.0
2021-08-12,Asset498,BUY,1500000.0,98.01
2021-08-12,Asset371,SELL,1000000.0,98.0
2021-08-12,Asset376,SELL,250000.0,98.03
2021-08-12,Asset100,BUY,3500000.0,98.02
